sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
46134	方正三宝体 简	嘀	厉,坷,烂,鸟,苍,棠	0.9450787305831909	0.9514694809913635	0.019840488210320473	0.9025605320930481	0.9763680696487427	0.9326858520507812	0.9600043892860413	0.8932622075080872	0.8931053876876831	0.029138317331671715	0.8400177955627441	0.9355940222740173	0.8725687265396118	0.9207478761672974	0.9682725071907043	0.966919481754303	0.013696854934096336	0.9439945816993713	0.9932758808135986	0.9598684906959534	0.9803260564804077
115687	方正字汇-初见体 简	遗	淤,呆,帘,盈,土,粒	0.9009535908699036	0.9208441376686096	0.043642688542604446	0.8141592741012573	0.9480133652687073	0.8558204770088196	0.9316046237945557	0.866674542427063	0.8629480004310608	0.02143913134932518	0.8313084840774536	0.9076237082481384	0.8484833836555481	0.8864566087722778	0.9617133736610413	0.9691567420959473	0.020033089444041252	0.9160702228546143	0.9859014749526978	0.9464297890663147	0.9761507511138916
131660	方正字汇-音乐体 简	靠	准,电,遵,刚,灵,恤	0.9118390679359436	0.9127349853515625	0.026798510923981667	0.8538864850997925	0.9567961692810059	0.8968152403831482	0.9321012496948242	0.9016807079315186	0.9001054763793945	0.01866808719933033	0.8713425397872925	0.9345998167991638	0.8862588405609131	0.9145163893699646	0.9581092000007629	0.9587969183921814	0.014401706866919994	0.9308046102523804	0.9821931719779968	0.9499407410621643	0.970399796962738
204307	方正水云简体_纤	黑	勾,飒,江,些,礼,郊	0.9023640751838684	0.9105774760246277	0.04238809272646904	0.8315180540084839	0.9724093079566956	0.8725931644439697	0.9395458698272705	0.8929288387298584	0.8905738592147827	0.02551071159541607	0.8541885614395142	0.9446616172790527	0.8743880987167358	0.9131207466125488	0.9349613189697266	0.9346639513969421	0.03310534730553627	0.8763372898101807	0.9822522401809692	0.9094247817993164	0.9635603427886963
89468	方正劲黑简体	汽	苛,计,琴,起,俱,涯	0.9274080395698547	0.9407756328582764	0.03737609460949898	0.8511667251586914	0.976224422454834	0.908336877822876	0.9525025486946106	0.9169335961341858	0.9191927909851074	0.026179157197475433	0.8719947934150696	0.9700953960418701	0.8965306282043457	0.9286348819732666	0.9624190926551819	0.9671065807342529	0.01653282716870308	0.9241172075271606	0.9871149063110352	0.9539196491241455	0.9717395901679993
286323	方正铁筋隶书简体	县	距,测,爽,蛔,恤,果	0.9228531122207642	0.9277340173721313	0.03444859758019447	0.8503715991973877	0.9647275805473328	0.8983801603317261	0.9513186812400818	0.8494933247566223	0.8290806412696838	0.05040566250681877	0.7741872072219849	0.9346363544464111	0.8064197301864624	0.8955816626548767	0.948401689529419	0.9545795917510986	0.021604541689157486	0.9024167656898499	0.9777656197547913	0.932415246963501	0.9688401222229004
26951	SourceHanSerifCN-Heavy	氏	诊,镰,蜒,粒,曾,恭	0.8919956088066101	0.905733585357666	0.05481041595339775	0.7599753737449646	0.9659013748168945	0.8577786087989807	0.9400802850723267	0.9132148623466492	0.9156487584114075	0.03242962807416916	0.8617734909057617	0.9561014175415039	0.8864635825157166	0.9458168745040894	0.926293671131134	0.9360252022743225	0.038279350847005844	0.8416125178337097	0.9808571934700012	0.9033331871032715	0.9569405317306519
10769	SIMHEI	要	熊,叨,纸,点,鬼,愕	0.8860220313072205	0.8892192840576172	0.036889612674713135	0.8231778144836426	0.9595821499824524	0.8635268807411194	0.9080380201339722	0.878677248954773	0.8767049312591553	0.03970186784863472	0.779168426990509	0.9366611242294312	0.85862135887146	0.9111456274986267	0.9419877529144287	0.9415751099586487	0.018856076523661613	0.9146252870559692	0.9818442463874817	0.9261566400527954	0.9555840492248535
104958	方正和悦体 简	贝	归,弹,浊,们,西,剖	0.9261482954025269	0.9467366337776184	0.0446951724588871	0.8351033926010132	0.970788836479187	0.8884449005126953	0.9616367220878601	0.8869300484657288	0.8747661113739014	0.056170012801885605	0.7943967580795288	0.9545959830284119	0.844477653503418	0.9476220607757568	0.9520225524902344	0.9655644297599792	0.03307025507092476	0.8819975256919861	0.9828318357467651	0.9205628037452698	0.981153130531311
5074	MiSans-ExtraLight	卵	旁,昆,榆,儿,刺,呆	0.9088011980056763	0.9370201826095581	0.057838037610054016	0.8045293688774109	0.9796711206436157	0.8406769633293152	0.957354724407196	0.8981492519378662	0.8985233306884766	0.037107471376657486	0.8283113241195679	0.9701643586158752	0.8731908798217773	0.9262511134147644	0.9316840767860413	0.9521137475967407	0.05243189260363579	0.8359308242797852	0.9883267283439636	0.8844062089920044	0.9776160717010498
