sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
1674	STSONG	铡	画,溜,赵,惦,伯,诀	0.9419715404510498	0.9426048994064331	0.023678798228502274	0.8858374357223511	0.9689787030220032	0.9349313974380493	0.9587715864181519	0.9329080581665039	0.9323524236679077	0.019880149513483047	0.8919025659561157	0.9621220827102661	0.9186716675758362	0.9481658935546875	0.9643371105194092	0.9662920832633972	0.01649276167154312	0.9224358797073364	0.982886552810669	0.9624929428100586	0.9784693717956543
1519	STSONG	驴	画,溜,赵,惦,伯,诀	0.9419715404510498	0.9426048994064331	0.023678798228502274	0.8858374357223511	0.9689787030220032	0.9349313974380493	0.9587715864181519	0.9340408444404602	0.9279459714889526	0.018581291660666466	0.8992825746536255	0.9668759703636169	0.923564612865448	0.9497907757759094	0.9643371105194092	0.9662920832633972	0.01649276167154312	0.9224358797073364	0.982886552810669	0.9624929428100586	0.9784693717956543
6224	方正俊黑简体	盅	画,溜,赵,惦,伯,诀	0.9485509395599365	0.948387861251831	0.015471204183995724	0.9171683192253113	0.9745391011238098	0.9411237239837646	0.9573519825935364	0.9331390261650085	0.9429131746292114	0.02216903679072857	0.8866966962814331	0.9610937833786011	0.9174987077713013	0.9499161839485168	0.9732301235198975	0.9712868928909302	0.01035438384860754	0.9517000317573547	0.9896330237388611	0.9690821170806885	0.9804863929748535
1584	STSONG	溺	画,溜,赵,惦,伯,诀	0.9419715404510498	0.9426048994064331	0.023678798228502274	0.8858374357223511	0.9689787030220032	0.9349313974380493	0.9587715864181519	0.9262367486953735	0.9260187745094299	0.020314615219831467	0.8891267776489258	0.9648965001106262	0.9120246767997742	0.9435113668441772	0.9643371105194092	0.9662920832633972	0.01649276167154312	0.9224358797073364	0.982886552810669	0.9624929428100586	0.9784693717956543
5881	方正书宋简体	识	画,溜,赵,惦,伯,诀	0.9417005181312561	0.9531731009483337	0.02208484150469303	0.8878322839736938	0.9677460193634033	0.9304829239845276	0.9575290679931641	0.9103221893310547	0.9115325212478638	0.026833780109882355	0.8573751449584961	0.951367974281311	0.8912374973297119	0.9356024265289307	0.9591687321662903	0.9662577509880066	0.017246954143047333	0.9170619249343872	0.98040771484375	0.9454209804534912	0.9702742099761963
13885	方正爱莎简体	吕	画,溜,赵,惦,伯,诀	0.9496419429779053	0.9515643119812012	0.01211127731949091	0.9197876453399658	0.9635934829711914	0.9458495378494263	0.9590853452682495	0.8937310576438904	0.899268627166748	0.03642633929848671	0.8215783834457397	0.9442700147628784	0.8728193044662476	0.9237403869628906	0.9674205780029297	0.9679513573646545	0.0076941922307014465	0.9530572891235352	0.9779570698738098	0.962952733039856	0.9725823998451233
5635	方正书宋简体	谨	画,溜,赵,惦,伯,诀	0.9417005181312561	0.9531731009483337	0.02208484150469303	0.8878322839736938	0.9677460193634033	0.9304829239845276	0.9575290679931641	0.9162570834159851	0.9247040748596191	0.026629550382494926	0.8486483097076416	0.9477583169937134	0.9061672687530518	0.9362720847129822	0.9591687321662903	0.9662577509880066	0.017246954143047333	0.9170619249343872	0.98040771484375	0.9454209804534912	0.9702742099761963
9891	方正姚体	悄	画,溜,赵,惦,伯,诀	0.9298024773597717	0.9330407381057739	0.030563440173864365	0.8481522798538208	0.9748884439468384	0.9144741296768188	0.9482276439666748	0.7919782996177673	0.794731855392456	0.03941519558429718	0.7234214544296265	0.8447606563568115	0.7543983459472656	0.8323351144790649	0.9720842242240906	0.9764472246170044	0.015180137939751148	0.9347371459007263	0.9931451678276062	0.967796266078949	0.9786955118179321
4333	方正三宝体 简_Xian	商	画,溜,赵,惦,伯,诀	0.957179069519043	0.962049126625061	0.0150081692263484	0.9142818450927734	0.9740618467330933	0.9497012495994568	0.9694282412528992	0.883712649345398	0.8889623880386353	0.032064978033304214	0.8159024715423584	0.9337211847305298	0.8601895570755005	0.9035881757736206	0.974665105342865	0.976151704788208	0.008579472079873085	0.9564369916915894	0.988324761390686	0.968506395816803	0.9824937582015991
13223	方正爱莎简体	丑	画,溜,赵,惦,伯,诀	0.9496419429779053	0.9515643119812012	0.01211127731949091	0.9197876453399658	0.9635934829711914	0.9458495378494263	0.9590853452682495	0.9086347222328186	0.904653787612915	0.021853569895029068	0.8794538974761963	0.9478223919868469	0.8901262283325195	0.9270578622817993	0.9674205780029297	0.9679513573646545	0.0076941922307014465	0.9530572891235352	0.9779570698738098	0.962952733039856	0.9725823998451233
711	STFANGSO	击	画,溜,赵,惦,伯,诀	0.9495823979377747	0.9511925578117371	0.013959209434688091	0.9184281229972839	0.9790926575660706	0.9419775009155273	0.9578557014465332	0.9286462664604187	0.9277108907699585	0.018688488751649857	0.8880035877227783	0.958948016166687	0.9156920909881592	0.9434609413146973	0.9725131988525391	0.972948431968689	0.008991707116365433	0.9500699043273926	0.9901887774467468	0.9688724279403687	0.9776039719581604
11955	方正字汇-羊驼体 简	顶	画,溜,赵,惦,伯,诀	0.9248630404472351	0.9225161671638489	0.026413341984152794	0.8869010806083679	0.9634571075439453	0.8992570638656616	0.9561425447463989	0.9139139652252197	0.9194961786270142	0.027755150571465492	0.8672834634780884	0.9607040286064148	0.8879515528678894	0.9332537651062012	0.9680567979812622	0.969127893447876	0.012246962636709213	0.9431199431419373	0.9876048564910889	0.9682482481002808	0.9747796058654785
7527	方正兰亭宋简体	长	画,溜,赵,惦,伯,诀	0.9440075755119324	0.9492585062980652	0.021925030276179314	0.9051744937896729	0.9741874933242798	0.9235718846321106	0.9634600877761841	0.928193211555481	0.9315030574798584	0.022605130448937416	0.8818633556365967	0.9605892300605774	0.9111837148666382	0.9482414126396179	0.959198534488678	0.9661255478858948	0.017900805920362473	0.9231988787651062	0.9828265905380249	0.9465242624282837	0.9720460176467896
8785	方正大黑简体	兴	画,溜,赵,惦,伯,诀	0.9294304251670837	0.9391413927078247	0.03688810393214226	0.8534667491912842	0.9762049913406372	0.9170722961425781	0.956003725528717	0.8800082802772522	0.900607705116272	0.05699852481484413	0.7829142808914185	0.9460627436637878	0.8146141171455383	0.9321283102035522	0.9602827429771423	0.9689908027648926	0.02224644273519516	0.9091575741767883	0.9873998761177063	0.9493011832237244	0.9747408628463745
2045	STXIHEI	抡	画,溜,赵,惦,伯,诀	0.9336546659469604	0.9366987347602844	0.019719844684004784	0.9013698101043701	0.9708700180053711	0.9191324710845947	0.9485869407653809	0.8956810832023621	0.8981184959411621	0.03770756721496582	0.7972351908683777	0.9463965892791748	0.8752856850624084	0.925326406955719	0.9534046649932861	0.9585870504379272	0.018361546099185944	0.9068318605422974	0.9740369319915771	0.9432067275047302	0.969643771648407
